Location,Dealer?,Latitude,Longitude
13376,1,21.54,-178.33
13377,1,21.22,-178.62
13378,1,19.1,-178.73
13379,1,19.92,-179.3
13380,1,19.05,179.97
13381,1,21.45,-175.94
13382,1,19.76,-178.58
13383,1,22.56,-176.37
13384,1,21.3,-174.8
13385,1,17.62,-175.18
13386,1,20.54,-179.74
13387,1,20.54,-179.74
13388,1,18.94,-173.76
13389,1,21.03,-178.1
13390,1,18.78,-179.28
13391,1,19.6,-178.89
13392,1,17.64,179.82
13393,1,21.07,-176.21
13394,1,21.59,-176.89
13395,1,19.78,-179.73
13396,1,16.51,179.8
13397,1,20.49,-177.78
13398,1,16.17,-178.63
13399,1,20.54,-175.76
13400,1,19.23,-177.25
13401,1,19.12,-175.89
13402,1,22.55,178.08
13403,1,17.28,179.37
13404,1,19.5,-179.92
13405,1,20.34,-179.63
13406,1,17.47,-175.94
13407,1,18.1,-177.33
13408,1,19.97,-179.57
13409,1,19.74,-179.25
13410,1,22.58,-175.44
13411,1,16.75,-179.38
13412,1,20.14,-176.19
13413,1,19.73,-178.98
13414,1,19.55,-179.49
13415,1,25.52,-175.85
13416,1,25.58,-179.45
13417,1,29.55,-178.9
13418,1,27.64,-173.39
13419,1,24.93,-178.27
13420,1,26.64,-178.98
13421,1,24.19,-178.68
13422,1,29.77,-177.34
13423,1,24.72,-175.75
13424,1,28.23,-179.41
13425,1,23.2,-174.81
13426,1,28.56,-177.51
13427,1,30.13,-175.94
13428,1,28.59,-179.36
13429,1,29.72,-176.87
13430,1,26.05,-178.32
13431,1,24.54,-178.92
13432,1,29.4,-176.43
13433,1,29.04,-176.77
13434,1,30.46,-175.31
13435,1,30.68,-178.1
13436,1,29.28,-176.21
13437,1,24.78,179.04
13438,1,26.25,-177.28
13439,1,25.57,-178.28
13440,1,30.74,-177.94
13441,1,25.57,-178.28
13442,1,30,-179.2
13443,1,21.57,-178.03
13444,1,31.03,-178.02
13445,1,24.8,-178.61
13446,1,28.92,-178.55
13447,1,28.79,-176.26
13448,1,28.17,-179.82
13449,1,29.85,-177.49
13450,1,29.32,-175.32
13451,1,29.85,-177.49
13452,1,24.8,-178.61
13453,1,30.24,-177.3
13454,1,29.55,-179.71
13455,1,30.37,-177.04
13456,1,28.62,-179.05
13457,1,25.39,-177.3
13458,1,24.17,-177.53
13459,1,28.71,-178.84
13460,1,27.79,-176.64
13461,1,23.69,-178.2
13462,1,25.95,-179.24
13463,1,22.02,-176.44
13464,1,23.81,-177.11
13465,1,27.77,-178.75
13466,1,23.52,-178.56
13467,1,29.47,-179.3
13468,1,28.93,-178.69
13469,1,28.81,-175.93
13470,1,25.99,-178.87
13471,1,28.95,-178.84
13472,1,30.87,-178.44
13473,1,28.29,179.61
13474,1,25.48,-179.21
13475,1,24.92,-175.95
13476,1,24.51,-174.05
13477,1,29.91,-176.93
13478,1,29.02,-173.7
13479,1,30.36,-178.32
13480,1,30.33,-175.53
13481,1,29.78,-177.23
13482,1,29.38,-178.84
13483,1,29.15,-179.37
13484,1,24.6,-176.15
13485,1,23.64,-177.42
13486,1,28.88,-179.76
13487,1,24.79,-177.61
13488,1,29.63,-178.56
13489,1,25.4,-174.5
13490,1,28.53,179.84
13491,1,29.89,-178.25
13492,1,25.07,-179.1
13493,1,29.62,-174.89
13494,1,25.8,-172.23
13495,1,24.92,-179.04
13496,1,26.98,-172.41
13497,1,29.5,-177.93
13498,1,27,-173.35
13499,1,26.71,-178.03
13500,1,29.57,-176.88
13501,1,27.64,-179.59
13502,1,24.72,-175.36
13503,1,27.59,-177.42
13504,1,29.15,-177.66
13505,1,30.11,-177.45
13506,1,30.11,-177.45
13507,1,27.38,-176.41
13508,1,23.9,-177.51
13509,1,23.97,-177.74
13510,1,25.57,-179.08
13511,1,27.58,-177.07
13512,1,28.99,-177.41
13513,1,25.38,-179.76
13514,1,23.95,-177.59
13515,1,27.3,-177.01
13516,1,25.14,-174.07
13517,1,29,-173.26
13518,1,24.43,-177.01
13519,1,28.87,-178.84
13520,1,27.32,-179.71
13521,1,25.22,-176.68
13522,1,30.04,-176.58
13523,1,28,-175.7
13524,1,24.53,-177.05
13525,1,26.6,-176.56
13526,1,28.08,-177.09
13527,1,28.98,-178.66
13528,1,26.87,-179.96
13529,1,28.19,-176.47
13530,1,31.04,-178.41
13531,1,23.91,-177.46
13532,1,25.83,-179.48
13533,1,25.51,-179.6
13534,1,25.41,-179.42
13535,1,24.44,-177.88
13536,1,25.87,-173.32
13537,1,28.54,-176.08
13538,1,26.41,-176.92
13539,1,27.92,-179.65
13540,1,29.94,-177.38
13541,1,26.43,-178.35
13542,1,27.84,179.87
13543,1,33.79,-178.87
13544,1,25.7,-179.65
13545,1,29.64,-179.3
13546,1,29.46,-177.37
13547,1,28.32,-175.92
13548,1,27.1,-175.49
13549,1,28.98,-178.66
13550,1,25.63,-176.34
13551,1,26.91,-174.88
13552,1,26.26,-175.37
13553,1,25.07,-174.75
13554,1,25.7,-179.8
13555,1,26.03,-177.51
13556,1,23.36,-178.23
13557,1,26.55,-174.27
13558,1,25.02,-172.98
13559,1,24.71,-177.96
13560,1,26.81,-178.52
13561,1,24.43,-179.76
13562,1,26.26,-179.3
13563,1,23.86,-177.75
13564,1,24,-176.24
13565,1,23.47,-176.79
13566,1,26.97,-179.59
13567,1,28.16,-174.43
13568,1,23.18,-179.84
13569,1,25.94,-177.75
13570,1,27.28,-178.92
13571,1,27.69,-176.98
13572,1,26.24,179.57
13573,1,24.99,-179.67
13574,1,24.12,-177.76
13575,1,25.69,-173.74
13576,1,27.3,-175.52
13577,1,23.57,-177.65
13578,1,30.06,-176.19
13579,1,24.46,-176.61
13580,1,26.99,-177.05
13581,1,27.65,-177.19
13582,1,27.65,-177.18
13583,1,27.55,-176.59
13584,1,25.06,-173.63
13585,1,24.07,-177.03
13586,1,24.85,-179.52
13587,1,25.68,-174.58
13588,1,25.78,-179.4
13589,1,24.26,-176.1
13590,1,27.06,-176.6
13591,1,25.01,-177.11
13592,1,25.51,-177.53
13593,1,25.55,179.7
13594,1,25.35,179.24
13595,1,25.36,-178.83
13596,1,23,-178.09
13597,1,31.74,-153.59
13598,1,33.07,-152.64
13599,1,32.36,-153.14
13600,1,33.85,-156.23
13601,1,32.35,-152.56
13602,1,32.53,-152.68
13603,1,31.7,-153.48
13604,1,31.98,-153.1
13605,1,31.04,-155.52
13606,1,28.92,-153.56
13607,1,33.26,-153.21
13608,1,32.38,-153.64
13609,1,31.86,-153.01
13610,1,32.84,-153.04
13611,1,29.99,-178.55
13612,1,32.88,-152.81
13613,1,31.41,-153.04
13614,1,32.11,-153.4
13615,1,33.13,-152.8
13616,1,29.84,167.18
13617,1,32.53,-153.66
13618,1,31.74,-151.78
13619,1,31.79,-153.41
13620,1,33.25,-155.34
13621,1,33.6,-155.95
13622,1,31.49,-153.61
13623,1,30.64,-154.76
13624,1,33.25,-155.4
13625,1,29.56,176.58
13626,1,33.24,-153.09
13627,1,33.42,-155.03
13628,1,56.46,-121.37
13629,1,32.16,-151.92
13630,1,32.39,-154.41
13631,1,30.86,-152.72
13632,1,31.7,-151.49
13633,1,33.47,-155.53
13634,1,33.39,-155.7
13635,1,33.45,-153.54
13636,1,30.31,-150.2
13637,1,32.66,-153.92
13638,1,30.17,-152.04
13639,1,56.61,-122.85
13640,1,56.49,-121.4
13641,1,33.93,-155.7
13642,1,33.71,-155.56
13643,1,33.09,-154.78
13644,1,33.72,-153.5
13645,1,32.94,-154.55
13646,1,32.3,-153.61
13647,1,31.36,-152.59
13648,1,32.41,-152.39
13649,1,33.3,-155.58
13650,1,30.12,-150.25
13651,1,31.28,-153.71
13652,1,31.28,-153.71
13653,1,32.83,-154.14
13654,1,32.55,-154.08
13655,1,31.73,-179.73
13656,1,32.97,-152.53
13657,1,32.23,-152.88
13658,1,32.58,-152.33
13659,1,33.77,-155.88
13660,1,32.91,-153.85
13661,1,33.56,-153.75
13662,1,17.68,162.52
13663,1,17.68,162.52
13664,1,32.49,-152.18
13665,1,33.58,-153.36
13666,1,32.54,-152.99
13667,1,33.58,-153.36
13668,1,32.36,-152.75
13669,1,33.14,-155.09
13670,1,34.15,-154.14
13671,1,21.51,167.24
13672,1,56.15,-119.77
13673,1,56.43,-121.23
13674,1,34.01,-175.79
13675,1,32.58,-178.14
13676,1,34.38,-173.4
13677,1,32.43,178.8
13678,1,32.07,178.87
13679,1,32.75,179.95
13680,1,33.93,-179.89
13681,1,32.18,-178.51
13682,1,32.59,-175.72
13683,1,32.77,178.6
13684,1,32.12,179.3
13685,1,33.36,-179.18
13686,1,32,179.55
13687,1,33.37,-178.58
13688,1,32.48,179.24
13689,1,27.75,173.75
13690,1,32.74,-178.91
13691,1,33.16,-177.37
13692,1,33.57,-177.06
13693,1,34.52,-179.24
13694,1,32.71,-173.47
13695,1,34.52,-179.24
13696,1,32.04,-178.28
13697,1,34.22,-169.66
13698,1,32.72,-178.69
13699,1,32.25,-178.33
13700,1,32.37,-171.95
13701,1,33.31,-175.81
13702,1,32.53,-178.02
13703,1,32.26,-179.14
13704,1,32.08,-172.01
13705,1,33.07,-179.99
13706,1,34.16,-178.08
13707,1,33.93,-171.23
13708,1,34.32,-179.54
13709,1,33.24,-174.58
13710,1,33.24,-174.58
13711,1,34.5,-176.51
13712,1,34.81,-172.94
13713,1,32.86,-177.81
13714,1,31.05,-175.78
13715,1,34.08,-173.88
13716,1,35.48,-173.13
13717,1,31.89,-178.67
13718,1,32.46,-178.59
13719,1,32.22,-179.43
13720,1,32.53,-178.62
13721,1,33,178.97
13722,1,35.34,-169.5
13723,1,30.53,-173.99
13724,1,32.81,-176.57
13725,1,33.13,-176.77
13726,1,31.86,-175.04
13727,1,30.49,-173.53
13728,1,32.58,-177.4
13729,1,32.59,-177.35
13730,1,34.78,-174.35
13731,1,33.45,-178.14
13732,1,30.02,-172.79
13733,1,31.67,-177.07
13734,1,31.67,-177.07
13735,1,32.4,-178.44
13736,1,32.72,-179.7
13737,1,33.02,-175.62
13738,1,32.69,-174.85
13739,1,35.34,-169.57
13740,1,33.31,-176.24
13741,1,31.14,179.82
13742,1,33.85,-178.02
13743,1,34.16,-179.26
13744,1,35.2,-168.09
13745,1,31.85,-178.14
13746,1,34.31,-177.64
13747,1,31.46,-178.33
13748,1,32.53,-178.31
13749,1,33.8,-176.77
13750,1,33.29,-170.91
13751,1,32.35,-178.21
13752,1,34.88,-168.94
13753,1,31.69,-179.41
13754,1,32.15,-178.38
13755,1,32.43,-179.17
13756,1,32.43,-179.17
13757,1,32.34,-178.62
13758,1,32.61,-177.73
13759,1,31.44,-176.61
13760,1,34.24,-173.6
13761,1,31.83,178.96
13762,1,32.16,-179.96
13763,1,32.46,179.79
13764,1,33.36,178.94
13765,1,33.18,-179.53
13766,1,33.31,178.99
13767,1,32.11,-178.94
13768,1,31.05,-173.16
13769,1,34.47,-178.88
13770,1,26.03,171.06
13771,1,32.38,-179.59
13772,1,30.33,-172.26
13773,1,31.21,-179.66
13774,1,34.54,-175.94
13775,1,32.82,179.67
13776,1,32.19,179.49
13777,1,32.03,-177.8
13778,1,32.06,-177.79
13779,1,32.21,-178.77
13780,1,29.72,-173.95
13781,1,34.16,-179.24
13782,1,32.68,-178.2
13783,1,33.64,-178.53
13784,1,35.31,-169.26
13785,1,34.39,-175.36
13786,1,33.01,178.51
13787,1,33.3,179.78
13788,1,32.25,-178.33
13789,1,33.87,-174.21
13790,1,32.72,-173.76
13791,1,33.43,-172.69
13792,1,31.46,-178.66
13793,1,34.12,-178.41
13794,1,32.09,-178.65
13795,1,32.66,-173.53
13796,1,31.57,179.67
13797,1,31.34,-178.65
13798,1,32.16,-173.99
13799,1,32.21,-178.57
13800,1,32.14,-178.66
13801,1,31.86,-178.99
13802,1,31.05,-173.23
13803,1,31.57,-176.71
13804,1,33.03,-179.18
13805,1,32.98,-179.21
13806,1,31.58,-178.13
13807,1,31.83,-177.42
13808,1,32.65,-179.41
13809,1,31.89,-179.27
13810,1,32.42,-173.01
13811,1,32.27,-178.75
13812,1,32.27,-178.75
13813,1,31.5,-172.71
13814,1,32,-173.53
13815,1,33.76,-172.43
13816,1,30.44,-174.75
13817,1,28.24,169.33
13818,1,28.54,172.89
13819,1,27.9,168.81
13820,1,31.07,171.87
13821,1,29,169.16
13822,1,29.07,170.1
13823,1,29.17,168.17
13824,1,29.29,172.28
13825,1,30.09,168.47
13826,1,28.31,172.24
13827,1,31.38,170.59
13828,1,28.64,171.62
13829,1,29.16,170.85
13830,1,28.02,170.49
13831,1,28.32,169.15
13832,1,30.94,170.53
13833,1,29.34,171.8
13834,1,29.85,168.11
13835,1,28.37,166.79
13836,1,30.71,169.07
13837,1,30.35,166.51
13838,1,31.27,170.16
13839,1,29.26,165.6
13840,1,31.24,169.46
13841,1,30.48,170.88
13842,1,27.45,168.73
13843,1,28.05,169.3
13844,1,29.5,171.75
13845,1,30.05,166.32
13846,1,29.21,169.22
13847,1,29.13,173.06
13848,1,31.13,171.19
13849,1,29.44,167.19
13850,1,28.53,169.79
13851,1,27.78,171.02
13852,1,30.67,167.46
13853,1,28.81,168.88
13854,1,29.57,166.87
13855,1,29.51,166.04
13856,1,29.51,166.63
13857,1,28.75,169.26
13858,1,31.81,169.63
13859,1,28.32,169.65
13860,1,28.58,171.44
13861,1,29.7,168.59
13862,1,28.96,169.34
13863,1,29.88,168.53
13864,1,31.44,170.34
13865,1,28.1,169
13866,1,28.51,167.15
13867,1,31.18,168.19
13868,1,28.71,169.9
13869,1,30.06,169.71
13870,1,31.53,170.97
13871,1,27.96,166.62
13872,1,27.39,169.43
13873,1,27.78,170.42
13874,1,28.73,169.06
13875,1,28.48,172.16
13876,1,29.59,171.71
13877,1,30,170.61
13878,1,27.89,170.24
13879,1,29.79,166.68
13880,1,28.58,168.97
13881,1,27.16,170.02
13882,1,29.14,170.55
13883,1,29.61,169.96
13884,1,30.31,172.73
13885,1,30.78,168.09
13886,1,28.52,169.7
13887,1,29.56,172.79
13888,1,28.69,171.28
13889,1,30.45,171.16
13890,1,28.84,170.99
13891,1,29.7,171.86
13892,1,30.26,167.03
13893,1,27.87,171.87
13894,1,30.28,170.98
13895,1,28.87,171.91
13896,1,29.01,171.5
13897,1,29.36,171.67
13898,1,31.42,169.9
13899,1,28.69,169.54
13900,1,30.13,171.45
13901,1,30.04,170.19
13902,1,28.48,169.14
13903,1,27.7,170.61
13904,1,30.61,171.69
13905,1,30.81,168.45
13906,1,29.88,170
13907,1,29.96,172.26
13908,1,29.17,169.68
13909,1,28.17,167.07
13910,1,30.6,168.3
13911,1,30.01,168.24
13912,1,29.78,165.84
13913,1,29.81,165.95
13914,1,29.69,168.47
13915,1,28.54,167.13
13916,1,28.54,167.11
13917,1,28.41,172.86
13918,1,30.86,168.82
13919,1,27.67,170.46
13920,1,30.14,170.25
13921,1,28.28,171.26
13922,1,28.66,169.58
13923,1,29.45,170.65
13924,1,28.71,168.23
13925,1,28.48,169.25
13926,1,28.79,169.69
13927,1,28.36,168.53
13928,1,27.67,169.61
13929,1,27.67,169.61
13930,1,27.58,169.3
13931,1,28.43,170.29
13932,1,28.87,167.35
13933,1,29.49,168.54
13934,1,30.9,-176.63
13935,1,28.9,169.95
13936,1,29.43,165.74
13937,1,28.6,169.37
13938,1,29.58,171.62
13939,1,30.76,169.81
13940,1,28.96,169.56
13941,1,26.63,169.63
13942,1,25.64,168.24
13943,1,23.79,167.38
13944,1,25.38,168.51
13945,1,26.14,169.11
13946,1,25.54,167.86
13947,1,25.02,168.26
13948,1,25.14,167.3
13949,1,26.76,170.19
13950,1,25.26,168.04
13951,1,23.65,169.68
13952,1,26.43,169.74
13953,1,26.41,169.7
13954,1,25.05,167.8
13955,1,23.69,167.91
13956,1,22.81,170.76
13957,1,22.29,169.09
13958,1,24.64,167.08
13959,1,23.04,168.26
13960,1,22.48,169.46
13961,1,23.06,170.12
13962,1,23.68,170.54
13963,1,26.65,170.02
13964,1,26.66,170.04
13965,1,22.96,170.96
13966,1,24.02,167.54
13967,1,22.58,170.59
13968,1,22.11,170.88
13969,1,31.13,171.19
13970,1,21.81,169.65
13971,1,24.48,170.86
13972,1,21.89,174.83
13973,1,21.82,170.89
13974,1,22.14,169.11
13975,1,26.51,169
13976,1,24.51,170.85
13977,1,23.77,168.73
13978,1,23.68,167.77
13979,1,21.78,169.09
13980,1,23.16,170.48
13981,1,21.87,168.98
13982,1,23.96,166.44
13983,1,22.55,169.81
13984,1,24.8,179.67
13985,1,23.39,170.57
13986,1,23.43,170.45
13987,1,23.55,169.09
13988,1,22.16,170.22
13989,1,22.91,169.74
13990,1,24.14,168.02
13991,1,22.76,167.82
13992,1,23.3,169.79
13993,1,22.69,168.73
13994,1,23.45,168.88
13995,1,23.56,166.97
13996,1,21.83,170.71
13997,1,23.83,168.57
13998,1,23.45,171.09
13999,1,22.32,170.6
14000,1,23.34,168.4
14001,1,24.58,168.67
14002,1,22.2,168.42
14003,1,24.72,168.4
14004,1,23.68,168.08
14005,1,22.59,167.76
14006,1,23.25,167.89
14007,1,23.42,170.8
14008,1,22.15,170.79
14009,1,22.43,169.98
14010,1,24.86,167.33
14011,1,21.61,169.36
14012,1,22.16,171.07
14013,1,22.85,170.35
14014,1,22.76,170.36
14015,1,24.48,168.21
14016,1,23.82,167.54
14017,1,22.59,170.21
14018,1,24.94,167.62
14019,1,22.27,169.4
14020,1,24.52,166.96
14021,1,23.34,170.55
14022,1,25.22,168.24
14023,1,23.86,169.86
14024,1,22.15,168.84
14025,1,23.99,169
14026,1,22.05,170.68
14027,1,26.11,168.91
14028,1,22.08,169.54
14029,1,26.34,168.75
14030,1,23.21,169.22
14031,1,23.98,170.73
14032,1,25.86,168.61
14033,1,25.86,168.61
14034,1,24.04,167.19
14035,1,23.7,170.8
14036,1,22.36,169.27
14037,1,22.72,170.56
14038,1,26.77,170.55
14039,1,22.74,169.26
14040,1,25.8,167.98
14041,1,22.56,168.97
14042,1,23.36,170.69
14043,1,22.41,170.18
14044,1,22.69,170.91
14045,1,26.26,169.05
14046,1,23.66,171.31
14047,1,22.95,170.47
14048,1,23.59,171.05
14049,1,22.82,170.54
14050,1,23.5,170.34
14051,1,26.68,169.47
14052,1,22.43,169.52
14053,1,23.66,167.93
14054,1,24.44,168.73
14055,1,25.34,167.74
14056,1,22.33,172.86
14057,1,23.6,171.04
14058,1,22.96,170.97
14059,1,23.79,167.39
14060,1,21.79,174.18
14061,1,28.68,-165.82
14062,1,19.83,-169.78
14063,1,29.67,-168.81
14064,1,24.51,-167.25
14065,1,25.04,-175.44
14066,1,25.97,-168.1
14067,1,20.12,-159.95
14068,1,20.56,-161.91
14069,1,24.78,-165.18
14070,1,27.02,-166.43
14071,1,25.48,-170.82
14072,1,19.5,-171.65
14073,1,21.27,166.76
14074,1,21.04,-161.38
14075,1,27.26,-169.04
14076,1,27.1,-169.06
14077,1,22.28,-164.22
14078,1,27.99,-169.54
14079,1,26.61,-168.92
14080,1,28.58,-169.15
14081,1,26.51,-168.93
14082,1,19.34,-168.24
14083,1,27.31,-169.33
14084,1,29.83,-177.96
14085,1,19.18,-170.86
14086,1,22.74,-166.15
14087,1,25.52,-170.14
14088,1,22.13,-164.38
14089,1,19.22,-166.73
14090,1,28.53,-169.81
14091,1,22.11,-169.23
14092,1,20.02,-167.86
14093,1,28.67,-168.39
14094,1,22.39,-169.66
14095,1,26.03,-170.7
14096,1,27.53,-168.04
14097,1,21.93,-165.29
14098,1,27.01,-169.27
14099,1,28.67,-170.95
14100,1,26.87,-169.04
14101,1,24.89,-170.01
14102,1,26.36,-171.32
14103,1,27.23,-169.34
14104,1,27.36,-169.08
14105,1,30.3,-167.09
14106,1,19.73,-173.08
14107,1,19.41,-165.71
14108,1,19.64,-162.6
14109,1,18.7,-169.81
14110,1,23.45,-164.01
14111,1,17.88,-172.22
14112,1,18.22,-170.99
14113,1,22.4,-169.24
14114,1,34.76,-161.25
14115,1,23.85,-170.45
14116,1,25.58,-166.43
14117,1,25.46,-170.78
14118,1,28.1,-169.55
14119,1,17.22,-172.51
14120,1,17.38,-171.7
14121,1,27.32,-168.96
14122,1,29.15,-166.63
14123,1,18.34,-172.49
14124,1,26.57,-169.25
14125,1,25.86,-169.05
14126,1,18.73,-168.61
14127,1,18.73,-168.61
14128,1,20.49,-160.55
14129,1,23.16,-164.3
14130,1,27.11,-171.93
14131,1,23.25,-168.85
14132,1,19.74,162.09
14133,1,27.2,-169.12
14134,1,21.5,174.58
14135,1,22.59,174.2
14136,1,22.03,172.02
14137,1,21.39,171.01
14138,1,21.95,171.47
14139,1,21.72,171.58
14140,1,21.8,171.82
14141,1,21.47,171.69
14142,1,21.95,171.7
14143,1,19.7,161.34
14144,1,21.75,171.75
14145,1,21.45,171.39
14146,1,21.17,171.73
14147,1,21.48,174.98
14148,1,22.1,171.68
14149,1,21.97,172.33
14150,1,21.74,172.08
14151,1,21.26,172.96
14152,1,22.22,174.18
14153,1,22.11,173.19
14154,1,21.47,172.25
14155,1,21.48,172.25
14156,1,21.18,175.41
14157,1,22.54,173.91
14158,1,21.57,174.67
14159,1,21.79,174.09
14160,1,20.78,175.09
14161,1,21.53,174.32
14162,1,22.18,172.34
14163,1,21.06,172.88
14164,1,22.07,174.38
14165,1,21.33,174.77
14166,1,18.38,165.12
14167,1,21.39,172.86
14168,1,21.56,174.78
14169,1,21.64,173.7
14170,1,21.64,173.71
14171,1,21.62,175.38
14172,1,21.73,171.71
14173,1,21.94,175.26
14174,1,21.55,174.5
14175,1,21.72,174.81
14176,1,21.68,175.14
14177,1,22.49,175.35
14178,1,21.21,173.29
14179,1,21.45,174.71
14180,1,21.46,174.72
14181,1,21.93,174.74
14182,1,21.35,174.55
14183,1,21.77,174.73
14184,1,36.81,-177.12
14185,1,18.83,160.55
14186,1,21.51,173.56
14187,1,24.24,-178.35
14188,1,21.69,174.75
14189,1,21.17,175.03
14190,1,21.99,172.79
14191,1,21.61,172.81
14192,1,21.58,172.64
14193,1,22.18,174.71
14194,1,21.64,174.55
14195,1,21.84,171.13
14196,1,21.61,174.34
14197,1,21.61,175
14198,1,22.41,174.6
14199,1,21.28,172.4
14200,1,21.32,172.68
14201,1,21.6,174.75
14202,1,21.51,175.41
14203,1,22.25,174.42
14204,1,21.85,174.47
14205,1,21.02,173.19
14206,1,21.7,172.43
14207,1,21.61,174.5
14208,1,21.92,174.45
14209,1,21.42,175.02
14210,1,21.25,175.21
14211,1,22.1,173.8
14212,1,21.69,174.42
14213,1,21.1,174.98
14214,1,21.87,173.21
14215,1,22.14,175.7
14216,1,21.82,174.29
14217,1,21.74,174.15
14218,1,22.05,173.99
14219,1,22.24,174.41
14220,1,21.42,174.56
14221,1,21.15,174.64
14222,1,22.16,174.98
14223,1,21.03,174.91
14224,1,21.32,174.67
14225,1,22.36,175.68
14226,1,21.17,174.73
14227,1,22.27,175.41
14228,1,21.8,174.91
14229,1,21.11,174.96
14230,1,21.5,174.8
14231,1,21.82,173.96
14232,1,21.78,176.67
14233,1,18.4,159.54
14234,1,21.58,171.17
14235,1,21.46,174.46
14236,1,19.27,172.61
14237,1,17.24,171.37
14238,1,22.85,170.36
14239,1,30.53,175.87
14240,1,15.34,-136.33
14241,1,23.31,172.67
14242,1,35.42,178.79
14243,1,21.49,174.35
14244,1,34.87,179.59
14245,1,34.89,-163.92
14246,1,27.03,-163.05
14247,1,27.79,175.91
14248,1,22.08,162.38
14249,1,33.03,-153.04
14250,1,19.54,165.57
14251,1,18.61,165.82
14252,1,18.26,165.05
14253,1,18.03,164.67
14254,1,23.08,-153.62
14255,1,18.54,165.87
14256,1,22.37,167.33
14257,1,18.95,166.1
14258,1,35.86,-157.49
14259,1,22.27,166.5
14260,1,28.91,-166.35
14261,1,18.58,166
14262,1,19.36,166.55
14263,1,19.36,165.38
14264,1,19.21,166.34
14265,1,21.13,166.66
14266,1,30.98,-154.87
14267,1,18.14,165.02
14268,1,18.88,165.8
14269,1,18.24,165.58
14270,1,18.89,165.8
14271,1,18.36,164.43
14272,1,18.89,165.8
14273,1,18.41,164.87
14274,1,18.09,164.86
14275,1,18.96,165.96
14276,1,18.17,165.4
14277,1,21.55,166.35
14278,1,18.72,164.79
14279,1,21.25,165.38
14280,1,18.41,165.34
14281,1,21.33,166.09
14282,1,19.24,164.91
14283,1,21.86,166.63
14284,1,33.54,-154.86
14285,1,20.6,166.05
14286,1,20.89,165.01
14287,1,18.56,166.09
14288,1,21.61,166.76
14289,1,34.18,-168.41
14290,1,27.97,-166.93
14291,1,21.81,165.2
14292,1,22.13,165.69
14293,1,35.86,-157.78
14294,1,35.63,-156.8
14295,1,22.17,165.75
14296,1,21.81,165.2
14297,1,17.46,160.42
14298,1,21.34,166.45
14299,1,21.34,166.59
14300,1,21.13,165.83
14301,1,20.71,166.75
14302,1,20.47,164.92
14303,1,22.03,168.03
14304,1,22.5,166.66
14305,1,18.96,165.96
14306,1,21.4,166.66
14307,1,21.4,166.66
14308,1,21.11,166.94
14309,1,21.24,166.65
14310,1,26.9,-161.68
14311,1,20.31,166.61
14312,1,21.28,166.65
14313,1,28.94,-167.51
14314,1,22.62,-150.69
14315,1,23.19,166.84
14316,1,21.08,-163.22
14317,1,20.97,165.35
14318,1,20.93,165.79
14319,1,21.25,166.34
14320,1,18.64,165.1
14321,1,22.74,166.09
14322,1,21.5,165.61
14323,1,17.89,164.06
14324,1,18.8,165.92
14325,1,18.35,165.86
14326,1,18.15,164.68
14327,1,18.15,164.68
14328,1,21.85,166.34
14329,1,20.01,165.35
14330,1,18.76,165.84
14331,1,20.81,164.62
14332,1,27.55,-179.18
14333,1,21.19,166.82
14334,1,18.58,165.39
14335,1,21.2,166.01
14336,1,18.59,165.88
14337,1,19.54,164.89
14338,1,21.47,166.04
14339,1,20.39,165.81
14340,1,18.48,166.11
14341,1,21.35,166.4
14342,1,21.07,166.55
14343,1,21.35,166.4
14344,1,19.39,165.91
14345,1,18.86,165.46
14346,1,20.36,165.49
14347,1,18.33,166.09
14348,1,34.96,-154.75
14349,1,18.31,164.75
14350,1,18.12,164.28
14351,1,20.89,166.51
14352,1,21.79,167.08
14353,1,18.14,165.14
14354,1,20.81,165.28
14355,1,18.14,164.52
14356,1,18.26,164.58
14357,1,18.2,164.82
14358,1,21.02,166.23
14359,1,20.86,165.35
14360,1,32.6,-152.87
14361,1,27.36,-169.21
14362,1,27.36,-169.21
14363,1,20.94,166.92
14364,1,19.91,-177.74
14365,1,20.57,165.67
14366,1,20.22,175.85
14367,1,17.61,161.41
14368,1,30.9,-177.15
14369,1,19.52,166.18
14370,1,21.07,166.39
14371,1,34.69,-156.38
14372,1,36.41,-166.47
14373,1,32.34,-152.11
14374,1,21.76,166.19
14375,1,30.97,-152.98
14376,1,18.98,165.72
14377,1,18.98,165.73
14378,1,20.34,175
14379,1,32.89,-178.13
14380,1,17.95,164.41
14381,1,21.34,166.26
14382,1,35.02,-163.74
14383,1,21.21,166.26
14384,1,21.05,166.96
14385,1,35.54,-158.49
14386,1,21.01,167.96
14387,1,20.42,166.11
14388,1,20.98,166.77
14389,1,26.29,162.52
14390,1,19.35,174.86
14391,1,21.77,167.21
14392,1,21.06,165.25
14393,1,57.46,-124.43
14394,1,20.49,164.54
14395,1,21.49,166.69
14396,1,19.58,172.16
14397,1,21.41,165.03
14398,1,21.83,167.38
14399,1,22.91,-150.58
14400,1,21.06,169.28
14401,1,20.77,165.84
14402,1,21.12,165.06
14403,1,0.01,-58.83
14404,1,33.01,-159.95
14405,1,25.9,-152.35
14406,1,20.71,-172.37
14407,1,18.26,-178.79
14408,1,20.7,173.09
14409,1,23.84,-177.68
14410,1,19.88,172.06
14411,1,23.74,163.63
14412,1,24.39,165.97
14413,1,18.98,160.37
